ra,dec,ra_src,dec_src,obsID_200,obsID_277,obsID_444,uri_200,uri_277,uri_444,filename_200,filename_277,filename_444,gaia_source_id,gaia_g,gaia_bp_rp,gaia_sep_arcsec,simbad_main_id,simbad_type,simbad_sep_arcsec,wise_designation,wise_w1,wise_w2,wise_w1_w2,wise_sep_arcsec,sdss_objid,sdss_class,sdss_z,sdss_sep_arcsec,ps1_objid,ps1_g,ps1_r,ps1_i,ps1_sep_arcsec,tmass_designation,tmass_j,tmass_h,tmass_ks,tmass_j_ks,tmass_sep_arcsec,ned_name,ned_type,ned_z,ned_sep_arcsec,labeled_done,target
24.50900083333333,-21.92289166666665,24.52950107158573,-21.946177398100144,199449593,200910849,200910851,mast:JWST/product/jw06549-o002_t001_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f444w_i2d.fits,jw06549-o002_t001_nircam_clear-f200w_i2d.fits,jw06549-o003_t001_nircam_clear-f277w_i2d.fits,jw06549-o003_t001_nircam_clear-f444w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,unlabeled
24.50900083333333,-21.92289166666665,24.514005954081192,-21.917706367204755,199449593,200910849,200910851,mast:JWST/product/jw06549-o002_t001_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f444w_i2d.fits,jw06549-o002_t001_nircam_clear-f200w_i2d.fits,jw06549-o003_t001_nircam_clear-f277w_i2d.fits,jw06549-o003_t001_nircam_clear-f444w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,unlabeled
24.50900083333333,-21.92289166666665,24.510472385389743,-21.923998143662192,199449593,200910849,200910851,mast:JWST/product/jw06549-o002_t001_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f444w_i2d.fits,jw06549-o002_t001_nircam_clear-f200w_i2d.fits,jw06549-o003_t001_nircam_clear-f277w_i2d.fits,jw06549-o003_t001_nircam_clear-f444w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,unlabeled
24.50900083333333,-21.92289166666665,24.50656503498619,-21.927836425241782,199449593,200910849,200910851,mast:JWST/product/jw06549-o002_t001_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f444w_i2d.fits,jw06549-o002_t001_nircam_clear-f200w_i2d.fits,jw06549-o003_t001_nircam_clear-f277w_i2d.fits,jw06549-o003_t001_nircam_clear-f444w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,unlabeled
24.50900083333333,-21.92289166666665,24.510220465070475,-21.94306164571554,199449593,200910849,200910851,mast:JWST/product/jw06549-o002_t001_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f444w_i2d.fits,jw06549-o002_t001_nircam_clear-f200w_i2d.fits,jw06549-o003_t001_nircam_clear-f277w_i2d.fits,jw06549-o003_t001_nircam_clear-f444w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,unlabeled
24.50900083333333,-21.92289166666665,24.502904454658324,-21.92764092213405,199449593,200910849,200910851,mast:JWST/product/jw06549-o002_t001_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f444w_i2d.fits,jw06549-o002_t001_nircam_clear-f200w_i2d.fits,jw06549-o003_t001_nircam_clear-f277w_i2d.fits,jw06549-o003_t001_nircam_clear-f444w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,unlabeled
24.50900083333333,-21.92289166666665,24.508015054487142,-21.936274845012377,199449593,200910849,200910851,mast:JWST/product/jw06549-o002_t001_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f444w_i2d.fits,jw06549-o002_t001_nircam_clear-f200w_i2d.fits,jw06549-o003_t001_nircam_clear-f277w_i2d.fits,jw06549-o003_t001_nircam_clear-f444w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,WISEA J013801.96-215610.1,IrS,,0.7855466900843012,True,unlabeled
24.50900083333333,-21.92289166666665,24.502203173431344,-21.923772881628427,199449593,200910849,200910851,mast:JWST/product/jw06549-o002_t001_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f444w_i2d.fits,jw06549-o002_t001_nircam_clear-f200w_i2d.fits,jw06549-o003_t001_nircam_clear-f277w_i2d.fits,jw06549-o003_t001_nircam_clear-f444w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,unlabeled
24.50900083333333,-21.92289166666665,24.523156972242248,-21.93532695676069,199449593,200910849,200910851,mast:JWST/product/jw06549-o002_t001_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f444w_i2d.fits,jw06549-o002_t001_nircam_clear-f200w_i2d.fits,jw06549-o003_t001_nircam_clear-f277w_i2d.fits,jw06549-o003_t001_nircam_clear-f444w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,unlabeled
24.50900083333333,-21.92289166666665,24.51587584825356,-21.946369177397703,199449593,200910849,200910851,mast:JWST/product/jw06549-o002_t001_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f444w_i2d.fits,jw06549-o002_t001_nircam_clear-f200w_i2d.fits,jw06549-o003_t001_nircam_clear-f277w_i2d.fits,jw06549-o003_t001_nircam_clear-f444w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,unlabeled
24.50900083333333,-21.92289166666665,24.50569287998612,-21.93971634094184,199449593,200910849,200910851,mast:JWST/product/jw06549-o002_t001_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f444w_i2d.fits,jw06549-o002_t001_nircam_clear-f200w_i2d.fits,jw06549-o003_t001_nircam_clear-f277w_i2d.fits,jw06549-o003_t001_nircam_clear-f444w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,unlabeled
24.50900083333333,-21.92289166666665,24.5298034417555,-21.94292665296914,199449593,200910849,200910851,mast:JWST/product/jw06549-o002_t001_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f444w_i2d.fits,jw06549-o002_t001_nircam_clear-f200w_i2d.fits,jw06549-o003_t001_nircam_clear-f277w_i2d.fits,jw06549-o003_t001_nircam_clear-f444w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,unlabeled
24.50900083333333,-21.92289166666665,24.52760070257809,-21.94769796042705,199449593,200910849,200910851,mast:JWST/product/jw06549-o002_t001_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f444w_i2d.fits,jw06549-o002_t001_nircam_clear-f200w_i2d.fits,jw06549-o003_t001_nircam_clear-f277w_i2d.fits,jw06549-o003_t001_nircam_clear-f444w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,unlabeled
24.50900083333333,-21.92289166666665,24.52858650948224,-21.94937771608108,199449593,200910849,200910851,mast:JWST/product/jw06549-o002_t001_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f444w_i2d.fits,jw06549-o002_t001_nircam_clear-f200w_i2d.fits,jw06549-o003_t001_nircam_clear-f277w_i2d.fits,jw06549-o003_t001_nircam_clear-f444w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,unlabeled
24.50900083333333,-21.92289166666665,24.505956002958406,-21.93983227258588,199449593,200910849,200910851,mast:JWST/product/jw06549-o002_t001_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f444w_i2d.fits,jw06549-o002_t001_nircam_clear-f200w_i2d.fits,jw06549-o003_t001_nircam_clear-f277w_i2d.fits,jw06549-o003_t001_nircam_clear-f444w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,unlabeled
24.50900083333333,-21.92289166666665,24.51378724858624,-21.94988112593869,199449593,200910849,200910851,mast:JWST/product/jw06549-o002_t001_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f444w_i2d.fits,jw06549-o002_t001_nircam_clear-f200w_i2d.fits,jw06549-o003_t001_nircam_clear-f277w_i2d.fits,jw06549-o003_t001_nircam_clear-f444w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,unlabeled
24.50900083333333,-21.92289166666665,24.524556960519355,-21.912922689262224,199449593,200910849,200910851,mast:JWST/product/jw06549-o002_t001_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f444w_i2d.fits,jw06549-o002_t001_nircam_clear-f200w_i2d.fits,jw06549-o003_t001_nircam_clear-f277w_i2d.fits,jw06549-o003_t001_nircam_clear-f444w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,unlabeled
24.50900083333333,-21.92289166666665,24.537649274985743,-21.9190278179046,199449593,200910849,200910851,mast:JWST/product/jw06549-o002_t001_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f444w_i2d.fits,jw06549-o002_t001_nircam_clear-f200w_i2d.fits,jw06549-o003_t001_nircam_clear-f277w_i2d.fits,jw06549-o003_t001_nircam_clear-f444w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,unlabeled
24.50900083333333,-21.92289166666665,24.529032794194844,-21.940952271286125,199449593,200910849,200910851,mast:JWST/product/jw06549-o002_t001_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f444w_i2d.fits,jw06549-o002_t001_nircam_clear-f200w_i2d.fits,jw06549-o003_t001_nircam_clear-f277w_i2d.fits,jw06549-o003_t001_nircam_clear-f444w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,unlabeled
24.50900083333333,-21.92289166666665,24.52284307012086,-21.926250175403936,199449593,200910849,200910851,mast:JWST/product/jw06549-o002_t001_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f444w_i2d.fits,jw06549-o002_t001_nircam_clear-f200w_i2d.fits,jw06549-o003_t001_nircam_clear-f277w_i2d.fits,jw06549-o003_t001_nircam_clear-f444w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,unlabeled
24.50900083333333,-21.92289166666665,24.530587053295267,-21.91906178559494,199449593,200910849,200910851,mast:JWST/product/jw06549-o002_t001_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f444w_i2d.fits,jw06549-o002_t001_nircam_clear-f200w_i2d.fits,jw06549-o003_t001_nircam_clear-f277w_i2d.fits,jw06549-o003_t001_nircam_clear-f444w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,unlabeled
24.50900083333333,-21.92289166666665,24.51832933024791,-21.940380553864955,199449593,200910849,200910851,mast:JWST/product/jw06549-o002_t001_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f444w_i2d.fits,jw06549-o002_t001_nircam_clear-f200w_i2d.fits,jw06549-o003_t001_nircam_clear-f277w_i2d.fits,jw06549-o003_t001_nircam_clear-f444w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,unlabeled
24.50900083333333,-21.92289166666665,24.51532617761935,-21.932875010980023,199449593,200910849,200910851,mast:JWST/product/jw06549-o002_t001_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f444w_i2d.fits,jw06549-o002_t001_nircam_clear-f200w_i2d.fits,jw06549-o003_t001_nircam_clear-f277w_i2d.fits,jw06549-o003_t001_nircam_clear-f444w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,unlabeled
24.50900083333333,-21.92289166666665,24.520440139251274,-21.91971752252049,199449593,200910849,200910851,mast:JWST/product/jw06549-o002_t001_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f444w_i2d.fits,jw06549-o002_t001_nircam_clear-f200w_i2d.fits,jw06549-o003_t001_nircam_clear-f277w_i2d.fits,jw06549-o003_t001_nircam_clear-f444w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,unlabeled
24.50900083333333,-21.92289166666665,24.532394766480746,-21.93482097395232,199449593,200910849,200910851,mast:JWST/product/jw06549-o002_t001_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f444w_i2d.fits,jw06549-o002_t001_nircam_clear-f200w_i2d.fits,jw06549-o003_t001_nircam_clear-f277w_i2d.fits,jw06549-o003_t001_nircam_clear-f444w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,unlabeled
24.50900083333333,-21.92289166666665,24.52070429409713,-21.93191451076146,199449593,200910849,200910851,mast:JWST/product/jw06549-o002_t001_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f444w_i2d.fits,jw06549-o002_t001_nircam_clear-f200w_i2d.fits,jw06549-o003_t001_nircam_clear-f277w_i2d.fits,jw06549-o003_t001_nircam_clear-f444w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,unlabeled
24.50900083333333,-21.92289166666665,24.53512614798776,-21.940647607188428,199449593,200910849,200910851,mast:JWST/product/jw06549-o002_t001_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f444w_i2d.fits,jw06549-o002_t001_nircam_clear-f200w_i2d.fits,jw06549-o003_t001_nircam_clear-f277w_i2d.fits,jw06549-o003_t001_nircam_clear-f444w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,unlabeled
24.50900083333333,-21.92289166666665,24.5106106316871,-21.93921680937611,199449593,200910849,200910851,mast:JWST/product/jw06549-o002_t001_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f444w_i2d.fits,jw06549-o002_t001_nircam_clear-f200w_i2d.fits,jw06549-o003_t001_nircam_clear-f277w_i2d.fits,jw06549-o003_t001_nircam_clear-f444w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,WISEA J013802.55-215620.3,IrS,,0.7831888448467673,True,unlabeled
24.50900083333333,-21.92289166666665,24.51721813458626,-21.93207009971352,199449593,200910849,200910851,mast:JWST/product/jw06549-o002_t001_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f444w_i2d.fits,jw06549-o002_t001_nircam_clear-f200w_i2d.fits,jw06549-o003_t001_nircam_clear-f277w_i2d.fits,jw06549-o003_t001_nircam_clear-f444w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,unlabeled
24.50900083333333,-21.92289166666665,24.526633417362635,-21.94177940812432,199449593,200910849,200910851,mast:JWST/product/jw06549-o002_t001_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f444w_i2d.fits,jw06549-o002_t001_nircam_clear-f200w_i2d.fits,jw06549-o003_t001_nircam_clear-f277w_i2d.fits,jw06549-o003_t001_nircam_clear-f444w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,unlabeled
24.50900083333333,-21.92289166666665,24.53369002357916,-21.926556483490444,199449593,200910849,200910851,mast:JWST/product/jw06549-o002_t001_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f444w_i2d.fits,jw06549-o002_t001_nircam_clear-f200w_i2d.fits,jw06549-o003_t001_nircam_clear-f277w_i2d.fits,jw06549-o003_t001_nircam_clear-f444w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,unlabeled
24.50900083333333,-21.92289166666665,24.50836416491448,-21.92054619916002,199449593,200910849,200910851,mast:JWST/product/jw06549-o002_t001_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f444w_i2d.fits,jw06549-o002_t001_nircam_clear-f200w_i2d.fits,jw06549-o003_t001_nircam_clear-f277w_i2d.fits,jw06549-o003_t001_nircam_clear-f444w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,unlabeled
24.50900083333333,-21.92289166666665,24.527801260499945,-21.910653440062845,199449593,200910849,200910851,mast:JWST/product/jw06549-o002_t001_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f444w_i2d.fits,jw06549-o002_t001_nircam_clear-f200w_i2d.fits,jw06549-o003_t001_nircam_clear-f277w_i2d.fits,jw06549-o003_t001_nircam_clear-f444w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,unlabeled
24.50900083333333,-21.92289166666665,24.520306613714645,-21.916007980190408,199449593,200910849,200910851,mast:JWST/product/jw06549-o002_t001_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f444w_i2d.fits,jw06549-o002_t001_nircam_clear-f200w_i2d.fits,jw06549-o003_t001_nircam_clear-f277w_i2d.fits,jw06549-o003_t001_nircam_clear-f444w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,unlabeled
24.50900083333333,-21.92289166666665,24.50878567984681,-21.94725498958348,199449593,200910849,200910851,mast:JWST/product/jw06549-o002_t001_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f444w_i2d.fits,jw06549-o002_t001_nircam_clear-f200w_i2d.fits,jw06549-o003_t001_nircam_clear-f277w_i2d.fits,jw06549-o003_t001_nircam_clear-f444w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,unlabeled
24.50900083333333,-21.92289166666665,24.51262861526434,-21.93841038227337,199449593,200910849,200910851,mast:JWST/product/jw06549-o002_t001_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f444w_i2d.fits,jw06549-o002_t001_nircam_clear-f200w_i2d.fits,jw06549-o003_t001_nircam_clear-f277w_i2d.fits,jw06549-o003_t001_nircam_clear-f444w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,unlabeled
24.50900083333333,-21.92289166666665,24.511523420144904,-21.93907942095852,199449593,200910849,200910851,mast:JWST/product/jw06549-o002_t001_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f444w_i2d.fits,jw06549-o002_t001_nircam_clear-f200w_i2d.fits,jw06549-o003_t001_nircam_clear-f277w_i2d.fits,jw06549-o003_t001_nircam_clear-f444w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,unlabeled
24.50900083333333,-21.92289166666665,24.51290765333696,-21.920096535814245,199449593,200910849,200910851,mast:JWST/product/jw06549-o002_t001_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f444w_i2d.fits,jw06549-o002_t001_nircam_clear-f200w_i2d.fits,jw06549-o003_t001_nircam_clear-f277w_i2d.fits,jw06549-o003_t001_nircam_clear-f444w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,unlabeled
24.50900083333333,-21.92289166666665,24.5263595421512,-21.936234685990527,199449593,200910849,200910851,mast:JWST/product/jw06549-o002_t001_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f444w_i2d.fits,jw06549-o002_t001_nircam_clear-f200w_i2d.fits,jw06549-o003_t001_nircam_clear-f277w_i2d.fits,jw06549-o003_t001_nircam_clear-f444w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,unlabeled
24.50900083333333,-21.92289166666665,24.54313273342517,-21.9358009230481,199449593,200910849,200910851,mast:JWST/product/jw06549-o002_t001_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f444w_i2d.fits,jw06549-o002_t001_nircam_clear-f200w_i2d.fits,jw06549-o003_t001_nircam_clear-f277w_i2d.fits,jw06549-o003_t001_nircam_clear-f444w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,unlabeled
24.50900083333333,-21.92289166666665,24.510274323472387,-21.94608581818241,199449593,200910849,200910851,mast:JWST/product/jw06549-o002_t001_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f444w_i2d.fits,jw06549-o002_t001_nircam_clear-f200w_i2d.fits,jw06549-o003_t001_nircam_clear-f277w_i2d.fits,jw06549-o003_t001_nircam_clear-f444w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,unlabeled
24.50900083333333,-21.92289166666665,24.51532769326393,-21.94709317066505,199449593,200910849,200910851,mast:JWST/product/jw06549-o002_t001_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f444w_i2d.fits,jw06549-o002_t001_nircam_clear-f200w_i2d.fits,jw06549-o003_t001_nircam_clear-f277w_i2d.fits,jw06549-o003_t001_nircam_clear-f444w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,unlabeled
24.50900083333333,-21.92289166666665,24.51440338639218,-21.945498994456425,199449593,200910849,200910851,mast:JWST/product/jw06549-o002_t001_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f444w_i2d.fits,jw06549-o002_t001_nircam_clear-f200w_i2d.fits,jw06549-o003_t001_nircam_clear-f277w_i2d.fits,jw06549-o003_t001_nircam_clear-f444w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,unlabeled
24.50900083333333,-21.92289166666665,24.525242736550613,-21.94177996607406,199449593,200910849,200910851,mast:JWST/product/jw06549-o002_t001_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f444w_i2d.fits,jw06549-o002_t001_nircam_clear-f200w_i2d.fits,jw06549-o003_t001_nircam_clear-f277w_i2d.fits,jw06549-o003_t001_nircam_clear-f444w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,unlabeled
24.50900083333333,-21.92289166666665,24.505729590232264,-21.934091645215386,199449593,200910849,200910851,mast:JWST/product/jw06549-o002_t001_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f444w_i2d.fits,jw06549-o002_t001_nircam_clear-f200w_i2d.fits,jw06549-o003_t001_nircam_clear-f277w_i2d.fits,jw06549-o003_t001_nircam_clear-f444w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,unlabeled
24.50900083333333,-21.92289166666665,24.516649771731267,-21.93507825061037,199449593,200910849,200910851,mast:JWST/product/jw06549-o002_t001_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f444w_i2d.fits,jw06549-o002_t001_nircam_clear-f200w_i2d.fits,jw06549-o003_t001_nircam_clear-f277w_i2d.fits,jw06549-o003_t001_nircam_clear-f444w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,unlabeled
24.50900083333333,-21.92289166666665,24.515351427685587,-21.94834466846484,199449593,200910849,200910851,mast:JWST/product/jw06549-o002_t001_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f277w_i2d.fits,mast:JWST/product/jw06549-o003_t001_nircam_clear-f444w_i2d.fits,jw06549-o002_t001_nircam_clear-f200w_i2d.fits,jw06549-o003_t001_nircam_clear-f277w_i2d.fits,jw06549-o003_t001_nircam_clear-f444w_i2d.fits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,unlabeled
